,Unnamed: 0,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,not.fully.paid
2154,2154,0.16,351.58,11.62625415,17.94,662,4320.0,15206,38.0,Did Not Pay
2155,2155,0.1695,160.33,10.83958091,5.65,662,2611.0,1925,96.2,Did Not Pay
2156,2156,0.08,112.81,10.46310334,9.74,737,3360.0,9376,41.5,Did Not Pay
2157,2157,0.1316,303.94,10.4341158,21.46,717,5490.0,12439,55.8,Did Not Pay
2158,2158,0.08,125.35,10.95080655,12.21,767,3900.041667,60506,31.9,Did Not Pay
2159,2159,0.1189,90.38,9.809176873,10.55,727,2430.041667,7226,51.6,Did Not Pay
2160,2160,0.1284,168.09,10.49750477,11.59,707,1650.041667,4516,30.9,Did Not Pay
2161,2161,0.1568,525.03,11.35050065,22.16,672,2970.0,24143,59.5,Fully Paid
2162,2162,0.0963,320.95,10.30092049,7.38,777,5100.0,2770,9.1,Did Not Pay
2163,2163,0.1189,497.46,11.15625052,6.19,747,2700.041667,16476,43.1,Did Not Pay
2164,2164,0.1568,420.02,11.73610102,10.54,667,4860.041667,15187,87.3,Did Not Pay
2165,2165,0.1392,382.34,10.41271189,18.07,682,3300.0,6720,88.4,Fully Paid
2166,2166,0.0737,108.66,11.08214255,7.68,782,5340.041667,4991,7.7,Did Not Pay
2167,2167,0.0963,115.54,10.37349118,15.11,717,2753.958333,12811,41.5,Did Not Pay
2168,2168,0.1379,340.76,11.00209984,15.14,697,4800.0,10852,64.2,Fully Paid
2169,2169,0.1347,135.7,11.00209984,17.86,682,3750.0,1267,31.7,Fully Paid
2170,2170,0.1253,381.52,10.81977828,14.5,722,4680.041667,8775,48.0,Did Not Pay
2171,2171,0.1442,515.74,10.95954023,21.54,682,2280.0,4649,43.4,Did Not Pay
2172,2172,0.1442,515.74,11.56171563,15.61,697,2040.041667,12352,34.7,Did Not Pay
2173,2173,0.0963,481.42,12.15477935,9.64,772,8520.041667,12228,17.5,Did Not Pay
2174,2174,0.1537,69.7,11.06657586,15.45,667,4080.0,16181,96.3,Did Not Pay
2175,2175,0.1379,511.14,10.71441777,6.72,697,3841.041667,14244,29.6,Did Not Pay
2176,2176,0.1253,200.8,10.08580911,11.85,702,4441.0,153,25.5,Did Not Pay
2177,2177,0.1347,183.19,10.2606024,18.18,687,2730.041667,3647,66.3,Did Not Pay
2178,2178,0.1411,219.07,10.71441777,16.05,692,2970.0,8959,90.5,Did Not Pay
2179,2179,0.1568,525.03,10.92773543,22.3,677,3150.041667,28473,88.3,Did Not Pay
2180,2180,0.1253,150.6,11.0744205,22.47,717,9780.0,8596,90.5,Did Not Pay
2181,2181,0.16,527.36,11.03488966,7.39,672,7800.041667,11307,50.0,Did Not Pay
2182,2182,0.0963,160.48,10.4341158,0.39,747,3480.041667,1063,6.2,Did Not Pay
2183,2183,0.1505,520.37,11.28978191,11.38,677,4410.0,31724,90.4,Fully Paid
2184,2184,0.1284,151.29,10.59663473,1.95,722,4442.0,337,3.0,Did Not Pay
2185,2185,0.1442,279.36,9.392661929,0.0,687,5193.0,0,0.0,Did Not Pay
2186,2186,0.1537,174.24,10.71441777,7.55,692,1440.0,11369,80.6,Did Not Pay
2187,2187,0.0963,192.57,10.81977828,9.1,732,3660.0,1825,15.6,Did Not Pay
2188,2188,0.08,219.36,11.77528973,3.78,762,5010.041667,20488,24.7,Did Not Pay
2189,2189,0.08,313.37,11.33857208,2.63,802,4320.041667,5390,10.4,Did Not Pay
2190,2190,0.1442,206.3,9.980448594,18.39,677,1890.0,11297,85.6,Did Not Pay
2191,2191,0.1411,205.38,10.46321762,16.76,677,3600.0,1243,22.6,Did Not Pay
2192,2192,0.0963,320.95,11.2771525,19.9,752,3300.0,4474,82.9,Fully Paid
2193,2193,0.1695,178.14,11.60823564,14.95,677,6990.0,49238,48.3,Did Not Pay
2194,2194,0.1347,407.08,10.96439797,17.74,697,5910.0,11401,83.2,Fully Paid
2195,2195,0.0963,385.14,11.35040654,22.11,752,5550.0,13073,16.5,Did Not Pay
2196,2196,0.1531,487.42,11.08214255,23.13,682,3750.041667,13641,97.4,Did Not Pay
2197,2197,0.0963,192.57,12.61153775,5.74,727,6201.0,132103,14.2,Did Not Pay
2198,2198,0.0932,51.12,10.34174248,19.21,727,4620.041667,714,10.1,Did Not Pay
2199,2199,0.1411,342.29,10.91501573,16.52,682,7950.041667,18707,73.4,Did Not Pay
2200,2200,0.16,506.27,10.4341158,14.86,667,2880.0,8969,53.7,Did Not Pay
2201,2201,0.1287,134.54,9.966462352,10.08,702,1439.958333,4428,59.0,Did Not Pay
2202,2202,0.0963,481.42,11.60823564,5.65,777,5370.041667,25476,16.5,Did Not Pay
2203,2203,0.0963,70.61,10.6454249,21.77,722,2970.0,14544,38.0,Did Not Pay
2204,2204,0.1284,504.27,11.16194854,11.42,722,4920.041667,27576,73.7,Did Not Pay
2205,2205,0.1347,251.88,10.17732422,12.68,697,3720.0,16280,74.7,Fully Paid
2206,2206,0.1347,182.34,10.16585182,23.68,687,2280.0,16757,85.1,Did Not Pay
2207,2207,0.1284,336.18,10.81977828,17.26,707,5580.041667,12013,42.5,Did Not Pay
2208,2208,0.1379,163.57,10.79957558,2.45,672,1860.0,8757,67.9,Did Not Pay
2209,2209,0.08,188.02,10.1266311,12.62,762,5194.0,8440,17.1,Did Not Pay
2210,2210,0.08,188.02,10.69194491,16.96,757,4440.0,3628,9.3,Did Not Pay
2211,2211,0.1189,215.57,9.952277717,8.57,722,3210.041667,9317,53.6,Fully Paid
2212,2212,0.1316,151.97,9.392661929,11.5,742,4531.041667,3954,24.0,Did Not Pay
2213,2213,0.0932,319.47,10.77895629,20.07,752,6210.0,8903,77.4,Did Not Pay
2214,2214,0.0768,187.15,11.42081018,1.29,777,4200.041667,5921,10.5,Did Not Pay
2215,2215,0.1411,438.13,11.41420949,20.33,702,4859.958333,32785,91.8,Did Not Pay
2216,2216,0.08,172.35,10.30895266,0.8,802,3996.0,527,1.0,Did Not Pay
2217,2217,0.1189,132.66,10.29336514,5.81,757,1890.0,65,0.9,Did Not Pay
2218,2218,0.1189,82.91,9.998615898,17.13,707,3090.041667,9847,44.4,Did Not Pay
2219,2219,0.1189,497.46,11.95761129,5.2,752,3030.041667,6077,7.8,Did Not Pay
2220,2220,0.1505,499.56,10.65725935,7.0,677,4530.041667,7854,81.0,Did Not Pay
2221,2221,0.1347,169.62,10.91501573,8.66,707,1530.0,5337,56.2,Did Not Pay
2222,2222,0.1189,182.41,10.59663473,19.54,722,8190.041667,919,6.1,Did Not Pay
2223,2223,0.1411,212.22,10.16585182,12.97,677,3330.0,1365,40.1,Did Not Pay
2224,2224,0.1474,518.06,11.3736634,23.49,682,4500.041667,28766,0.1,Did Not Pay
2225,2225,0.0963,320.95,11.15625052,4.08,762,2700.041667,110,11.0,Did Not Pay
2226,2226,0.1442,515.74,11.44035477,15.81,692,7020.0,25892,89.0,Did Not Pay
2227,2227,0.1221,99.95,10.15019137,8.25,767,1860.0,72,2.8,Did Not Pay
2228,2228,0.1635,176.65,11.32779998,7.52,662,1169.0,25505,60.7,Did Not Pay
2229,2229,0.1189,165.82,10.59653473,7.14,737,10110.04167,8773,57.2,Did Not Pay
2230,2230,0.0963,107.52,11.25544923,7.3,717,3420.041667,14578,56.1,Did Not Pay
2231,2231,0.1221,204.89,10.28874995,22.2,707,2378.041667,15509,53.5,Did Not Pay
2232,2232,0.1189,397.97,10.59663473,21.36,732,4920.041667,22026,65.9,Did Not Pay
2233,2233,0.179,108.3,11.88448902,19.97,672,10470.04167,29748,51.3,Did Not Pay
2234,2234,0.1663,532.05,11.00126616,11.15,667,4410.0,13672,93.8,Fully Paid
2235,2235,0.1347,395.2,10.96812932,13.28,692,3210.041667,22195,45.7,Did Not Pay
2236,2236,0.1347,508.84,11.84228676,6.76,707,11550.04167,0,0.0,Did Not Pay
2237,2237,0.1221,249.87,10.96812932,1.41,777,5464.0,3444,23.8,Did Not Pay
2238,2238,0.1316,118.2,10.77895629,19.6,687,2610.0,13632,50.7,Did Not Pay
2239,2239,0.1505,260.19,10.44592812,17.51,692,3452.041667,15708,95.8,Did Not Pay
2240,2240,0.1379,381.65,11.19547123,18.82,692,7560.041667,18384,43.5,Did Not Pay
2241,2241,0.1474,381.64,11.05089001,15.47,677,5250.041667,27780,74.7,Did Not Pay
2242,2242,0.1189,331.64,11.13453063,18.83,727,4110.0,24185,44.9,Fully Paid
2243,2243,0.1632,459.08,10.82972862,17.23,667,1470.0,6570,39.3,Did Not Pay
2244,2244,0.1379,408.91,11.06657586,24.7,687,4080.0,11972,72.1,Did Not Pay
2245,2245,0.1474,345.37,11.20536716,7.59,687,4740.0,4073,81.5,Did Not Pay
2246,2246,0.1505,520.37,11.31203252,11.71,692,3660.0,18126,96.9,Did Not Pay
2247,2247,0.1253,502.0,11.85651517,3.03,732,6000.041667,2732,4.9,Did Not Pay
2248,2248,0.1284,268.95,11.95675836,8.21,707,6210.0,23021,78.3,Did Not Pay
2249,2249,0.1347,441.0,10.85892207,12.44,707,2700.041667,8898,75.4,Fully Paid
2250,2250,0.1347,217.11,10.77895629,20.32,687,3420.041667,9216,38.9,Did Not Pay
2251,2251,0.0963,231.08,10.71441777,6.8,722,2640.0,9500,31.1,Did Not Pay
2252,2252,0.1568,471.65,10.58357482,18.08,677,3431.041667,18688,92.1,Did Not Pay
2253,2253,0.1189,215.57,10.59663473,23.88,717,2250.0,6901,21.2,Did Not Pay
2254,2254,0.1189,165.82,10.9329641,2.23,747,2280.0,3200,43.2,Did Not Pay
2255,2255,0.0963,481.42,10.96044417,16.97,797,13470.0,3658,5.4,Did Not Pay
2256,2256,0.08,282.03,11.77528973,17.15,782,7050.041667,7181,30.3,Did Not Pay
2257,2257,0.1189,99.5,10.12647109,19.06,707,8730.0,1952,26.0,Fully Paid
2258,2258,0.08,313.37,10.91508846,9.6,802,5550.0,2893,5.3,Fully Paid
2259,2259,0.1505,138.77,10.10217446,22.48,662,6870.041667,4624,67.0,Did Not Pay
2260,2260,0.0963,231.08,10.59663473,20.07,747,10470.04167,12776,68.3,Did Not Pay
2261,2261,0.1253,284.47,10.59663473,4.47,717,4806.0,7174,56.6,Did Not Pay
2262,2262,0.1189,258.68,10.77895629,9.63,742,4953.041667,3501,23.5,Fully Paid
2263,2263,0.1505,294.88,10.49127422,18.57,667,1830.0,8297,72.1,Fully Paid
2264,2264,0.16,175.79,10.77891462,3.73,672,1530.0,3218,42.9,Did Not Pay
2265,2265,0.1316,67.55,10.18490001,14.54,717,2820.041667,0,0.0,Did Not Pay
2266,2266,0.1347,339.23,11.08214255,8.51,697,4530.041667,15351,77.9,Did Not Pay
2267,2267,0.1221,666.3,11.16809439,15.69,802,5400.041667,114,0.3,Did Not Pay
2268,2268,0.1505,294.88,9.903487553,12.0,667,2490.041667,6574,79.2,Did Not Pay
2269,2269,0.1505,312.23,10.89673933,23.8,682,3360.0,35379,89.4,Fully Paid
2270,2270,0.1347,186.58,10.43399815,15.64,682,3300.0,13403,83.8,Did Not Pay
2271,2271,0.1537,522.7,11.69524702,12.72,687,3210.041667,23997,36.9,Did Not Pay
2272,2272,0.0932,303.5,11.56171563,13.93,762,5132.0,10828,14.0,Did Not Pay
2273,2273,0.1221,399.78,11.03127022,20.59,732,1860.0,2941,56.6,Did Not Pay
2274,2274,0.0932,31.95,11.1123882,21.19,727,5550.0,22930,51.2,Did Not Pay
2275,2275,0.1442,481.36,10.88556602,17.0,687,1830.0,6309,70.1,Fully Paid
2276,2276,0.1253,176.54,10.81977828,18.62,702,7530.041667,8063,64.2,Did Not Pay
2277,2277,0.0963,70.61,9.183174704,18.62,717,5190.0,5209,46.9,Did Not Pay
2278,2278,0.0768,187.15,11.01039864,11.58,787,3810.041667,1157,5.2,Did Not Pay
2279,2279,0.0768,187.15,11.59910316,14.12,777,7860.041667,13430,30.9,Did Not Pay
2280,2280,0.1221,383.13,11.19821472,1.05,737,3660.0,19,0.2,Did Not Pay
2281,2281,0.1284,588.32,10.81977828,14.21,717,3450.041667,19621,80.7,Did Not Pay
2282,2282,0.1442,171.92,10.30895266,11.16,672,4170.041667,9493,56.8,Did Not Pay
2283,2283,0.1695,712.54,11.65268741,15.74,677,5190.0,13273,89.7,Did Not Pay
2284,2284,0.1221,369.8,10.38108726,23.71,717,3090.0,14339,58.1,Did Not Pay
2285,2285,0.16,225.01,10.30895266,5.76,667,1290.041667,395,1.7,Did Not Pay
2286,2286,0.0963,481.42,11.66992921,4.24,797,4560.041667,5491,10.6,Did Not Pay
2287,2287,0.0963,231.08,11.24723969,11.14,722,3510.041667,9222,48.0,Did Not Pay
2288,2288,0.0932,111.82,10.87804719,15.42,727,2340.041667,2880,27.4,Did Not Pay
2289,2289,0.1758,431.31,11.08214255,8.62,667,6690.041667,21233,57.1,Did Not Pay
2290,2290,0.1411,342.29,11.00209984,18.92,697,2310.041667,16843,90.1,Did Not Pay
2291,2291,0.1284,504.27,10.71441777,6.59,717,2040.041667,12644,30.8,Did Not Pay
2292,2292,0.1221,333.15,10.81985828,3.0,717,3433.0,6063,19.6,Did Not Pay
2293,2293,0.1632,565.02,11.00209984,21.46,667,7200.041667,20702,82.5,Fully Paid
2294,2294,0.1474,189.96,10.30895266,16.04,677,1590.041667,2640,80.0,Did Not Pay
2295,2295,0.0963,150.85,11.36210258,18.54,732,3990.0,23096,55.3,Did Not Pay
2296,2296,0.1284,252.14,10.91508846,8.92,732,2581.0,4590,17.7,Did Not Pay
2297,2297,0.1663,532.05,11.2586008,20.15,692,3900.041667,36123,98.4,Did Not Pay
2298,2298,0.1379,340.76,10.37349118,20.29,692,6570.0,16354,63.6,Did Not Pay
2299,2299,0.1221,399.78,10.71441777,14.27,747,7740.0,7224,73.7,Did Not Pay
2300,2300,0.0963,192.57,10.94552949,16.78,722,2700.041667,13066,24.9,Did Not Pay
2301,2301,0.1537,375.47,9.94251594,5.02,687,1205.0,1889,43.9,Did Not Pay
2302,2302,0.1253,167.34,11.24504602,23.29,712,4530.041667,40752,89.5,Did Not Pay
2303,2303,0.1316,675.41,11.65268741,9.52,717,8253.041667,22424,34.4,Did Not Pay
2304,2304,0.1442,275.07,10.47925786,24.63,677,5880.0,8928,62.2,Did Not Pay
2305,2305,0.0737,60.54,10.54534144,14.49,777,4950.041667,1595,5.1,Did Not Pay
2306,2306,0.0932,191.69,10.96819829,3.41,737,6870.041667,7711,58.4,Did Not Pay
2307,2307,0.0768,155.96,11.6351431,1.07,787,3150.041667,4333,17.1,Did Not Pay
2308,2308,0.1379,170.38,11.35040654,0.42,737,1140.0,890,6.4,Did Not Pay
2309,2309,0.08,282.03,10.85591733,8.4,792,3870.041667,2475,12.3,Did Not Pay
2310,2310,0.1284,672.36,11.15625052,16.87,747,5001.0,4304,4.1,Did Not Pay
2311,2311,0.1284,50.43,11.40756495,17.32,692,7320.0,27248,79.4,Did Not Pay
2312,2312,0.1253,80.32,9.998615898,23.73,707,1620.041667,3228,38.4,Did Not Pay
2313,2313,0.1189,232.15,10.89807177,17.95,712,4920.041667,14968,28.1,Did Not Pay
2314,2314,0.1347,169.62,11.08220409,18.92,687,5550.0,0,0.0,Did Not Pay
2315,2315,0.1347,308.7,11.03495418,7.61,702,8071.0,22493,30.9,Did Not Pay
2316,2316,0.1442,182.23,10.81985828,15.24,672,2760.041667,2401,57.2,Did Not Pay
2317,2317,0.1221,199.89,9.952277717,11.77,712,15150.04167,8680,24.6,Did Not Pay
2318,2318,0.1316,236.4,11.40756495,5.83,697,7140.041667,8091,36.4,Did Not Pay
2319,2319,0.0963,192.57,11.27720313,9.92,767,3600.0,1431,4.4,Did Not Pay
2320,2320,0.0963,192.57,11.26446411,7.29,727,2672.0,11646,33.8,Did Not Pay
2321,2321,0.1843,181.85,9.903487553,10.32,697,1545.0,3688,97.1,Did Not Pay
2322,2322,0.1284,336.18,10.23995979,10.89,712,2370.0,9020,56.7,Did Not Pay
2323,2323,0.0963,247.13,11.28978191,24.5,737,9360.041667,13734,75.5,Did Not Pay
2324,2324,0.1379,195.94,10.858999,18.58,687,5562.0,6180,92.2,Did Not Pay
2325,2325,0.1347,569.9,11.22524339,13.63,712,6510.041667,15646,81.9,Did Not Pay
2326,2326,0.1284,336.18,10.59663473,19.44,727,4470.0,17944,57.5,Did Not Pay
2327,2327,0.1379,136.31,10.59663473,13.68,682,2340.041667,4764,79.4,Did Not Pay
2328,2328,0.16,269.84,10.49127422,16.37,667,1470.0,16083,71.8,Did Not Pay
2329,2329,0.1505,249.78,11.22524339,8.0,677,4440.0,17321,87.6,Did Not Pay
2330,2330,0.0932,223.63,11.91839057,7.5,762,2340.041667,79333,4.5,Did Not Pay
2331,2331,0.1411,684.58,11.00209984,22.24,702,4410.0,9520,76.2,Did Not Pay
2332,2332,0.1379,245.35,10.58354949,18.57,682,2370.041667,9625,56.0,Did Not Pay
2333,2333,0.0963,385.14,10.66895539,22.02,752,2807.041667,22486,26.6,Fully Paid
2334,2334,0.0963,256.76,11.73606902,10.53,742,12540.04167,9348,49.5,Did Not Pay
2335,2335,0.0932,159.74,10.37349118,1.13,752,3780.041667,833,8.2,Did Not Pay
2336,2336,0.0932,159.74,10.98494147,10.46,777,3100.041667,152,0.6,Did Not Pay
2337,2337,0.1505,85.87,11.1844214,19.87,672,4800.0,5517,34.1,Fully Paid
2338,2338,0.0963,462.16,11.06657586,16.78,762,4560.041667,11160,14.9,Did Not Pay
2339,2339,0.1632,176.57,11.87756858,4.35,667,8190.041667,157,52.3,Did Not Pay
2340,2340,0.1537,871.16,11.40645322,22.59,702,4980.0,30523,77.7,Did Not Pay
2341,2341,0.1568,280.02,10.91643301,22.18,667,11130.04167,43110,93.3,Did Not Pay
2342,2342,0.1442,238.96,10.1266311,18.0,672,3780.041667,9394,44.6,Fully Paid
2343,2343,0.1316,675.41,11.23848862,16.56,712,3245.041667,21118,65.2,Fully Paid
2344,2344,0.1253,167.34,11.10122093,16.55,722,8280.041667,24345,93.6,Did Not Pay
2345,2345,0.1347,417.25,10.37361617,22.08,697,5220.0,10543,29.1,Did Not Pay
2346,2346,0.1411,61.62,10.71441777,15.68,677,6990.0,17826,92.8,Did Not Pay
2347,2347,0.1316,405.25,11.2771525,17.96,702,3240.041667,754,9.5,Did Not Pay
2348,2348,0.1379,545.21,11.28978191,10.95,702,3420.041667,13742,64.5,Fully Paid
2349,2349,0.0768,31.2,11.35040654,2.82,767,6300.0,7603,20.7,Did Not Pay
2350,2350,0.1474,379.91,10.85892207,10.87,677,2790.041667,11419,84.6,Did Not Pay
2351,2351,0.1253,100.4,10.30895266,17.8,697,3450.041667,1568,44.8,Did Not Pay
2352,2352,0.1221,106.61,9.903487553,5.04,722,5280.041667,3246,22.2,Did Not Pay
2353,2353,0.1253,669.33,10.88743693,10.56,747,6330.0,25121,88.4,Did Not Pay
2354,2354,0.0737,55.89,10.28465997,7.25,772,7381.0,6469,14.9,Did Not Pay
2355,2355,0.1474,690.74,11.1844214,10.43,687,3180.041667,13693,68.8,Did Not Pay
2356,2356,0.1442,137.54,9.740968623,8.26,697,1181.0,3090,55.2,Did Not Pay
2357,2357,0.1695,427.53,11.40756495,16.53,667,1322.041667,15534,87.3,Did Not Pay
2358,2358,0.1221,333.15,11.1124479,11.77,742,5129.958333,220,4.0,Did Not Pay
2359,2359,0.1379,340.76,11.16863071,24.91,692,8850.0,6344,32.4,Did Not Pay
2360,2360,0.0932,191.69,11.08214255,9.73,762,5858.0,717,2.7,Did Not Pay
2361,2361,0.1505,693.83,11.31498659,16.54,697,6270.0,12147,91.3,Fully Paid
2362,2362,0.1821,290.07,10.55518754,10.76,672,1980.041667,9961,99.6,Did Not Pay
2363,2363,0.1442,481.36,11.15619338,21.21,692,5730.041667,40125,92.0,Did Not Pay
2364,2364,0.1853,262.21,11.32659589,4.41,672,6120.041667,12513,99.3,Did Not Pay
2365,2365,0.1253,401.6,10.87804719,20.15,737,5940.0,18154,54.4,Did Not Pay
2366,2366,0.1284,268.95,11.30958454,4.97,787,3930.041667,11,1.0,Did Not Pay
2367,2367,0.1221,399.78,11.01862914,17.7,762,4831.0,12416,21.9,Did Not Pay
2368,2368,0.1253,200.8,10.43399815,24.71,702,3930.041667,8375,58.2,Did Not Pay
2369,2369,0.1379,102.23,11.40756495,17.63,682,4710.0,6345,90.6,Did Not Pay
2370,2370,0.1221,466.41,11.8493977,0.32,747,1620.041667,3926,11.5,Did Not Pay
2371,2371,0.1442,515.74,10.73630972,11.48,712,2970.0,16727,53.1,Did Not Pay
2372,2372,0.1379,408.91,10.51888938,13.46,702,3210.041667,4800,94.1,Fully Paid
2373,2373,0.1379,374.84,11.15619338,14.8,687,3210.0,10619,47.8,Did Not Pay
2374,2374,0.1632,141.26,10.57131693,9.72,667,2370.041667,10490,96.2,Did Not Pay
2375,2375,0.1221,399.78,10.75790288,19.38,727,4110.0,9554,34.2,Did Not Pay
2376,2376,0.1347,271.39,10.71441777,21.68,687,2730.041667,12000,82.2,Did Not Pay
2377,2377,0.08,219.36,11.13470581,8.22,752,8580.041667,2932,17.2,Did Not Pay
2378,2378,0.1347,590.26,11.58058411,13.38,707,5579.958333,35598,57.9,Did Not Pay
2379,2379,0.0768,168.43,10.4491745,10.53,797,5640.041667,5133,7.3,Did Not Pay
2380,2380,0.1537,174.24,10.46310334,11.67,672,2070.041667,8105,87.2,Did Not Pay
2381,2381,0.0932,278.74,10.858999,16.59,757,5520.0,43232,41.1,Fully Paid
2382,2382,0.1411,855.73,12.47125984,7.82,712,8760.0,11697,33.2,Did Not Pay
2383,2383,0.1411,41.08,9.210340372,8.28,677,1920.0,802,6.3,Fully Paid
2384,2384,0.1148,197.82,10.93310697,11.16,712,2367.958333,18513,60.1,Fully Paid
2385,2385,0.0963,385.14,11.00209984,4.32,752,6840.041667,3428,6.1,Did Not Pay
2386,2386,0.0963,168.5,11.08220409,20.16,727,3397.958333,25147,60.3,Did Not Pay
2387,2387,0.0963,117.15,11.60823564,15.75,717,2760.041667,35544,67.6,Did Not Pay
2388,2388,0.1316,101.32,10.6454249,17.86,687,2910.0,8817,60.0,Did Not Pay
2389,2389,0.1284,537.89,11.51292546,19.26,717,4140.0,26711,41.7,Did Not Pay
2390,2390,0.1411,766.73,11.35035948,7.78,697,4829.958333,18067,60.6,Fully Paid
2391,2391,0.1379,408.91,10.91523391,20.4,702,5550.0,7085,41.7,Did Not Pay
2392,2392,0.0932,222.03,10.30895266,23.24,737,5220.0,16775,47.4,Did Not Pay
2393,2393,0.16,527.36,10.81977828,6.19,667,3720.0,11819,75.8,Did Not Pay
2394,2394,0.0932,159.74,10.71441777,20.35,737,1950.0,4717,51.3,Did Not Pay
2395,2395,0.1284,168.09,11.00209984,13.0,697,3840.041667,5878,52.0,Fully Paid
2396,2396,0.1663,638.46,11.03811028,22.98,672,2310.0,18182,72.7,Did Not Pay
2397,2397,0.1442,171.92,10.08580911,13.5,692,2640.0,2109,42.2,Did Not Pay
2398,2398,0.1221,116.61,10.85892207,15.07,707,5580.0,12324,25.5,Fully Paid
2399,2399,0.0963,96.29,11.32659589,18.88,717,1950.0,5033,17.1,Did Not Pay
2400,2400,0.0932,31.95,10.49127422,20.37,742,3690.0,8990,58.0,Fully Paid
2401,2401,0.1316,405.25,10.96819829,14.07,702,5850.0,14057,37.8,Did Not Pay
2402,2402,0.1411,102.69,11.22524339,21.01,672,6120.041667,10025,57.8,Did Not Pay
2403,2403,0.1221,266.52,9.903487553,0.0,772,4144.0,7405,18.5,Did Not Pay
2404,2404,0.1189,530.63,11.22524339,3.06,752,3750.0,4498,5.3,Fully Paid
2405,2405,0.1505,693.83,11.08827754,9.76,692,4260.041667,0,0.0,Did Not Pay
2406,2406,0.0768,110.73,9.915663128,8.83,767,8280.041667,4120,5.7,Did Not Pay
2407,2407,0.1284,504.27,11.15625052,0.26,762,4379.958333,186,0.7,Did Not Pay
2408,2408,0.0963,288.85,11.08214255,22.45,737,6930.0,32820,73.4,Did Not Pay
2409,2409,0.1442,515.74,11.1844214,12.25,697,5310.041667,35761,92.2,Did Not Pay
2410,2410,0.1284,134.48,9.798127037,9.73,712,1650.041667,13,1.3,Did Not Pay
2411,2411,0.0932,357.81,11.09741002,5.8,747,4559.958333,19926,55.5,Did Not Pay
2412,2412,0.1189,99.5,10.30895266,18.28,712,7020.0,14577,34.7,Did Not Pay
2413,2413,0.1505,277.53,10.20536834,6.26,677,1830.0,7974,91.7,Did Not Pay
2414,2414,0.1379,340.76,11.08214255,18.2,687,2400.0,13875,37.2,Did Not Pay
2415,2415,0.1537,261.35,10.46321762,24.61,677,1393.0,1685,38.3,Did Not Pay
2416,2416,0.1284,302.57,11.2579816,18.83,702,3090.041667,1575,23.2,Did Not Pay
2417,2417,0.0963,208.62,10.37324115,3.75,742,3450.041667,883,13.8,Did Not Pay
2418,2418,0.1221,533.04,11.33857208,17.8,737,4980.041667,24177,20.2,Did Not Pay
2419,2419,0.1253,174.03,10.82972862,9.17,702,3780.0,5229,15.2,Did Not Pay
2420,2420,0.1379,170.38,10.81985828,24.07,687,3030.0,4305,56.6,Fully Paid
2421,2421,0.0737,69.86,11.36673138,6.83,777,4890.041667,103088,29.8,Did Not Pay
2422,2422,0.1347,254.42,11.0814654,6.76,687,4680.0,9463,83.7,Did Not Pay
2423,2423,0.1663,638.46,10.8077057,10.91,667,2040.041667,6241,21.0,Fully Paid
2424,2424,0.1474,198.59,9.680344001,12.6,682,1263.0,5560,32.9,Did Not Pay
2425,2425,0.1284,50.43,11.02190247,17.65,687,2490.041667,13140,55.9,Did Not Pay
2426,2426,0.1442,206.3,11.02190247,14.75,672,2371.041667,9184,58.5,Did Not Pay
2427,2427,0.1411,410.75,11.40756495,13.73,682,5010.041667,9101,42.9,Did Not Pay
2428,2428,0.1568,420.02,11.28978191,14.21,672,4470.0,8664,93.2,Did Not Pay
2429,2429,0.1253,46.86,11.10495723,14.29,697,3945.0,13999,58.1,Did Not Pay
2430,2430,0.1284,302.57,11.00209984,19.22,682,4179.958333,14309,57.0,Did Not Pay
2431,2431,0.1316,506.56,10.59663473,13.14,712,1950.0,2897,33.3,Did Not Pay
2432,2432,0.0932,95.85,11.11988288,6.9,727,3180.041667,20863,52.8,Did Not Pay
2433,2433,0.1568,700.04,10.81977828,15.1,677,2985.0,24738,50.0,Did Not Pay
2434,2434,0.1411,342.29,11.19134184,24.7,677,2078.0,45383,79.6,Did Not Pay
2435,2435,0.1253,535.46,10.74720759,21.7,727,13380.04167,15354,35.5,Did Not Pay
2436,2436,0.0932,191.69,10.78931908,4.08,742,3600.041667,4014,25.9,Did Not Pay
2437,2437,0.1347,227.29,11.18725073,14.21,687,5760.041667,53683,74.4,Did Not Pay
2438,2438,0.1284,100.86,11.51288546,18.58,692,7320.0,71161,60.0,Did Not Pay
2439,2439,0.1253,312.08,11.35040654,18.58,712,8970.041667,67614,49.2,Fully Paid
2440,2440,0.1284,672.36,10.71441777,19.12,767,5790.041667,14729,48.9,Fully Paid
2441,2441,0.08,47.01,10.12021054,14.73,767,3454.0,2130,12.3,Fully Paid
2442,2442,0.1316,202.63,10.49127422,23.77,692,4440.0,6581,39.6,Fully Paid
2443,2443,0.1316,270.17,10.37349118,11.44,697,2040.041667,6389,58.1,Did Not Pay
2444,2444,0.1316,114.82,10.36646657,9.67,717,1260.041667,3967,48.9,Did Not Pay
2445,2445,0.1632,370.8,10.73639668,9.97,662,1680.041667,10039,53.7,Did Not Pay
